Symulation time|Real time|People who come|People in queue(first/second)|People who left|Transported People 
74206|(20, 36, 46)|0|[0, 0]|376|1573
74207|(20, 36, 47)|0|[0, 0]|376|1573
74208|(20, 36, 48)|0|[0, 0]|376|1573
74209|(20, 36, 49)|0|[0, 0]|376|1573
74210|(20, 36, 50)|0|[0, 0]|376|1573
74211|(20, 36, 51)|0|[0, 0]|376|1573
74212|(20, 36, 52)|0|[0, 0]|376|1573
74213|(20, 36, 53)|0|[0, 0]|376|1573
74214|(20, 36, 54)|0|[0, 0]|376|1573
74215|(20, 36, 55)|0|[0, 0]|376|1573
74216|(20, 36, 56)|0|[0, 0]|376|1573
74217|(20, 36, 57)|0|[0, 0]|376|1573
74218|(20, 36, 58)|0|[0, 0]|376|1573
74219|(20, 36, 59)|0|[0, 0]|376|1573
74220|(20, 37, 0)|0|[0, 0]|376|1573
74221|(20, 37, 1)|0|[0, 0]|376|1573
74222|(20, 37, 2)|1|[0, 1]|376|1573
74223|(20, 37, 3)|0|[0, 1]|376|1573
74224|(20, 37, 4)|0|[0, 1]|376|1573
74225|(20, 37, 5)|0|[0, 1]|376|1573
74226|(20, 37, 6)|0|[0, 1]|376|1573
74227|(20, 37, 7)|0|[0, 1]|376|1573
74228|(20, 37, 8)|0|[0, 1]|376|1573
74229|(20, 37, 9)|0|[0, 1]|376|1573
74230|(20, 37, 10)|0|[0, 1]|376|1576
74231|(20, 37, 11)|0|[0, 1]|376|1576
74232|(20, 37, 12)|0|[0, 0]|376|1576
74233|(20, 37, 13)|0|[0, 0]|376|1576
74234|(20, 37, 14)|0|[0, 0]|376|1576
74235|(20, 37, 15)|0|[0, 0]|376|1576
74236|(20, 37, 16)|0|[0, 0]|376|1576
74237|(20, 37, 17)|1|[1, 0]|376|1576
74238|(20, 37, 18)|0|[0, 0]|376|1576
74239|(20, 37, 19)|0|[0, 0]|376|1576
74240|(20, 37, 20)|0|[0, 0]|376|1576
74241|(20, 37, 21)|0|[0, 0]|376|1578
74242|(20, 37, 22)|0|[0, 0]|376|1578
74243|(20, 37, 23)|0|[0, 0]|376|1578
74244|(20, 37, 24)|0|[0, 0]|376|1578
74245|(20, 37, 25)|0|[0, 0]|376|1578
74246|(20, 37, 26)|0|[0, 0]|376|1578
74247|(20, 37, 27)|0|[0, 0]|376|1578
74248|(20, 37, 28)|0|[0, 0]|376|1578
74249|(20, 37, 29)|0|[0, 0]|376|1578
74250|(20, 37, 30)|0|[0, 0]|376|1578
74251|(20, 37, 31)|0|[0, 0]|376|1578
74252|(20, 37, 32)|0|[0, 0]|376|1578
74253|(20, 37, 33)|0|[0, 0]|376|1578
74254|(20, 37, 34)|0|[0, 0]|376|1578
74255|(20, 37, 35)|0|[0, 0]|376|1578
74256|(20, 37, 36)|0|[0, 0]|376|1578
74257|(20, 37, 37)|0|[0, 0]|376|1578
74258|(20, 37, 38)|0|[0, 0]|376|1578
74259|(20, 37, 39)|0|[0, 0]|376|1578
74260|(20, 37, 40)|0|[0, 0]|376|1578
74261|(20, 37, 41)|0|[0, 0]|376|1578
74262|(20, 37, 42)|0|[0, 0]|376|1578
74263|(20, 37, 43)|0|[0, 0]|376|1578
74264|(20, 37, 44)|0|[0, 0]|376|1578
74265|(20, 37, 45)|0|[0, 0]|376|1578
74266|(20, 37, 46)|0|[0, 0]|376|1578
74267|(20, 37, 47)|0|[0, 0]|376|1578
74268|(20, 37, 48)|0|[0, 0]|376|1578
74269|(20, 37, 49)|0|[0, 0]|376|1578
74270|(20, 37, 50)|0|[0, 0]|376|1578
74271|(20, 37, 51)|0|[0, 0]|376|1578
74272|(20, 37, 52)|0|[0, 0]|376|1578
74273|(20, 37, 53)|0|[0, 0]|376|1578
74274|(20, 37, 54)|0|[0, 0]|376|1578
74275|(20, 37, 55)|0|[0, 0]|376|1578
74276|(20, 37, 56)|0|[0, 0]|376|1578
74277|(20, 37, 57)|0|[0, 0]|376|1578
74278|(20, 37, 58)|0|[0, 0]|376|1578
74279|(20, 37, 59)|0|[0, 0]|376|1578
74280|(20, 38, 0)|0|[0, 0]|376|1578
74281|(20, 38, 1)|0|[0, 0]|376|1578
74282|(20, 38, 2)|0|[0, 0]|376|1578
74283|(20, 38, 3)|0|[0, 0]|376|1578
74284|(20, 38, 4)|1|[0, 1]|376|1578
74285|(20, 38, 5)|0|[0, 0]|376|1578
74286|(20, 38, 6)|1|[0, 1]|376|1580
74287|(20, 38, 7)|0|[0, 0]|376|1580
74288|(20, 38, 8)|0|[0, 0]|376|1580
74289|(20, 38, 9)|0|[0, 0]|376|1580
74290|(20, 38, 10)|0|[0, 0]|376|1580
74291|(20, 38, 11)|0|[0, 0]|376|1580
74292|(20, 38, 12)|0|[0, 0]|376|1580
74293|(20, 38, 13)|0|[0, 0]|376|1580
74294|(20, 38, 14)|0|[0, 0]|376|1580
74295|(20, 38, 15)|0|[0, 0]|376|1580
74296|(20, 38, 16)|0|[0, 0]|376|1580
74297|(20, 38, 17)|0|[0, 0]|376|1580
74298|(20, 38, 18)|0|[0, 0]|376|1580
74299|(20, 38, 19)|0|[0, 0]|376|1580
74300|(20, 38, 20)|0|[0, 0]|376|1580
74301|(20, 38, 21)|0|[0, 0]|376|1580
74302|(20, 38, 22)|0|[0, 0]|376|1580
74303|(20, 38, 23)|0|[0, 0]|376|1580
74304|(20, 38, 24)|0|[0, 0]|376|1580
74305|(20, 38, 25)|0|[0, 0]|376|1580
74306|(20, 38, 26)|0|[0, 0]|376|1580
74307|(20, 38, 27)|0|[0, 0]|376|1580
74308|(20, 38, 28)|0|[0, 0]|376|1580
74309|(20, 38, 29)|0|[0, 0]|376|1580
74310|(20, 38, 30)|0|[0, 0]|376|1580
74311|(20, 38, 31)|0|[0, 0]|376|1580
74312|(20, 38, 32)|0|[0, 0]|376|1580
74313|(20, 38, 33)|0|[0, 0]|376|1580
74314|(20, 38, 34)|0|[0, 0]|376|1580
74315|(20, 38, 35)|0|[0, 0]|376|1580
74316|(20, 38, 36)|0|[0, 0]|376|1580
74317|(20, 38, 37)|0|[0, 0]|376|1580
74318|(20, 38, 38)|0|[0, 0]|376|1580
74319|(20, 38, 39)|0|[0, 0]|376|1580
74320|(20, 38, 40)|0|[0, 0]|376|1580
74321|(20, 38, 41)|0|[0, 0]|376|1580
74322|(20, 38, 42)|0|[0, 0]|376|1580
74323|(20, 38, 43)|0|[0, 0]|376|1580
74324|(20, 38, 44)|0|[0, 0]|376|1580
74325|(20, 38, 45)|0|[0, 0]|376|1580
74326|(20, 38, 46)|0|[0, 0]|376|1580
74327|(20, 38, 47)|0|[0, 0]|376|1580
74328|(20, 38, 48)|0|[0, 0]|376|1580
74329|(20, 38, 49)|0|[0, 0]|376|1580
74330|(20, 38, 50)|0|[0, 0]|376|1580
74331|(20, 38, 51)|0|[0, 0]|376|1580
74332|(20, 38, 52)|0|[0, 0]|376|1580
74333|(20, 38, 53)|0|[0, 0]|376|1580
74334|(20, 38, 54)|0|[0, 0]|376|1580
74335|(20, 38, 55)|0|[0, 0]|376|1580
74336|(20, 38, 56)|0|[0, 0]|376|1580
74337|(20, 38, 57)|0|[0, 0]|376|1580
74338|(20, 38, 58)|0|[0, 0]|376|1580
74339|(20, 38, 59)|0|[0, 0]|376|1580
74340|(20, 39, 0)|0|[0, 0]|376|1580
74341|(20, 39, 1)|0|[0, 0]|376|1580
74342|(20, 39, 2)|0|[0, 0]|376|1580
74343|(20, 39, 3)|0|[0, 0]|376|1580
74344|(20, 39, 4)|0|[0, 0]|376|1580
74345|(20, 39, 5)|0|[0, 0]|376|1580
74346|(20, 39, 6)|0|[0, 0]|376|1580
74347|(20, 39, 7)|0|[0, 0]|376|1580
74348|(20, 39, 8)|0|[0, 0]|376|1580
74349|(20, 39, 9)|0|[0, 0]|376|1580
74350|(20, 39, 10)|0|[0, 0]|376|1580
74351|(20, 39, 11)|0|[0, 0]|376|1580
74352|(20, 39, 12)|0|[0, 0]|376|1580
74353|(20, 39, 13)|0|[0, 0]|376|1580
74354|(20, 39, 14)|0|[0, 0]|376|1580
74355|(20, 39, 15)|0|[0, 0]|376|1580
74356|(20, 39, 16)|0|[0, 0]|376|1580
74357|(20, 39, 17)|0|[0, 0]|376|1580
74358|(20, 39, 18)|0|[0, 0]|376|1580
74359|(20, 39, 19)|0|[0, 0]|376|1580
74360|(20, 39, 20)|0|[0, 0]|376|1580
74361|(20, 39, 21)|0|[0, 0]|376|1580
74362|(20, 39, 22)|0|[0, 0]|376|1580
74363|(20, 39, 23)|0|[0, 0]|376|1580
74364|(20, 39, 24)|0|[0, 0]|376|1580
74365|(20, 39, 25)|0|[0, 0]|376|1580
74366|(20, 39, 26)|0|[0, 0]|376|1580
74367|(20, 39, 27)|0|[0, 0]|376|1580
74368|(20, 39, 28)|0|[0, 0]|376|1580
74369|(20, 39, 29)|0|[0, 0]|376|1580
74370|(20, 39, 30)|0|[0, 0]|376|1580
74371|(20, 39, 31)|0|[0, 0]|376|1580
74372|(20, 39, 32)|0|[0, 0]|376|1580
74373|(20, 39, 33)|0|[0, 0]|376|1580
74374|(20, 39, 34)|0|[0, 0]|376|1580
74375|(20, 39, 35)|0|[0, 0]|376|1580
74376|(20, 39, 36)|0|[0, 0]|376|1580
74377|(20, 39, 37)|0|[0, 0]|376|1580
74378|(20, 39, 38)|0|[0, 0]|376|1580
74379|(20, 39, 39)|1|[1, 0]|376|1580
74380|(20, 39, 40)|0|[0, 0]|376|1580
74381|(20, 39, 41)|0|[0, 0]|376|1580
74382|(20, 39, 42)|0|[0, 0]|376|1580
74383|(20, 39, 43)|0|[0, 0]|376|1580
74384|(20, 39, 44)|0|[0, 0]|376|1580
74385|(20, 39, 45)|0|[0, 0]|376|1580
74386|(20, 39, 46)|0|[0, 0]|376|1580
74387|(20, 39, 47)|0|[0, 0]|376|1580
74388|(20, 39, 48)|0|[0, 0]|376|1580
74389|(20, 39, 49)|0|[0, 0]|376|1580
74390|(20, 39, 50)|0|[0, 0]|376|1580
74391|(20, 39, 51)|0|[0, 0]|376|1580
74392|(20, 39, 52)|0|[0, 0]|376|1580
74393|(20, 39, 53)|0|[0, 0]|376|1580
74394|(20, 39, 54)|0|[0, 0]|376|1580
74395|(20, 39, 55)|0|[0, 0]|376|1580
74396|(20, 39, 56)|0|[0, 0]|376|1580
74397|(20, 39, 57)|0|[0, 0]|376|1580
74398|(20, 39, 58)|0|[0, 0]|376|1580
74399|(20, 39, 59)|0|[0, 0]|376|1580
74400|(20, 40, 0)|0|[0, 0]|376|1580
74401|(20, 40, 1)|0|[0, 0]|376|1580
74402|(20, 40, 2)|0|[0, 0]|376|1580
74403|(20, 40, 3)|0|[0, 0]|376|1580
74404|(20, 40, 4)|0|[0, 0]|376|1580
74405|(20, 40, 5)|0|[0, 0]|376|1580
74406|(20, 40, 6)|0|[0, 0]|376|1580
74407|(20, 40, 7)|0|[0, 0]|376|1580
74408|(20, 40, 8)|0|[0, 0]|376|1580
74409|(20, 40, 9)|0|[0, 0]|376|1580
74410|(20, 40, 10)|0|[0, 0]|376|1580
74411|(20, 40, 11)|0|[0, 0]|376|1580
74412|(20, 40, 12)|0|[0, 0]|376|1580
74413|(20, 40, 13)|0|[0, 0]|376|1580
74414|(20, 40, 14)|0|[0, 0]|376|1580
74415|(20, 40, 15)|0|[0, 0]|376|1580
74416|(20, 40, 16)|0|[0, 0]|376|1580
74417|(20, 40, 17)|0|[0, 0]|376|1580
74418|(20, 40, 18)|0|[0, 0]|376|1580
74419|(20, 40, 19)|0|[0, 0]|376|1580
74420|(20, 40, 20)|0|[0, 0]|376|1580
74421|(20, 40, 21)|0|[0, 0]|376|1580
74422|(20, 40, 22)|0|[0, 0]|376|1580
74423|(20, 40, 23)|0|[0, 0]|376|1580
74424|(20, 40, 24)|0|[0, 0]|376|1580
74425|(20, 40, 25)|0|[0, 0]|376|1580
74426|(20, 40, 26)|0|[0, 0]|376|1580
74427|(20, 40, 27)|0|[0, 0]|376|1580
74428|(20, 40, 28)|0|[0, 0]|376|1580
74429|(20, 40, 29)|0|[0, 0]|376|1580
74430|(20, 40, 30)|0|[0, 0]|376|1580
74431|(20, 40, 31)|0|[0, 0]|376|1580
74432|(20, 40, 32)|0|[0, 0]|376|1580
74433|(20, 40, 33)|0|[0, 0]|376|1580
74434|(20, 40, 34)|0|[0, 0]|376|1581
74435|(20, 40, 35)|0|[0, 0]|376|1581
74436|(20, 40, 36)|0|[0, 0]|376|1581
74437|(20, 40, 37)|0|[0, 0]|376|1581
74438|(20, 40, 38)|0|[0, 0]|376|1581
74439|(20, 40, 39)|0|[0, 0]|376|1581
74440|(20, 40, 40)|0|[0, 0]|376|1581
74441|(20, 40, 41)|0|[0, 0]|376|1581
74442|(20, 40, 42)|0|[0, 0]|376|1581
74443|(20, 40, 43)|0|[0, 0]|376|1581
74444|(20, 40, 44)|0|[0, 0]|376|1581
74445|(20, 40, 45)|0|[0, 0]|376|1581
74446|(20, 40, 46)|0|[0, 0]|376|1581
74447|(20, 40, 47)|0|[0, 0]|376|1581
74448|(20, 40, 48)|0|[0, 0]|376|1581
74449|(20, 40, 49)|0|[0, 0]|376|1581
74450|(20, 40, 50)|0|[0, 0]|376|1581
74451|(20, 40, 51)|0|[0, 0]|376|1581
74452|(20, 40, 52)|0|[0, 0]|376|1581
74453|(20, 40, 53)|0|[0, 0]|376|1581
74454|(20, 40, 54)|0|[0, 0]|376|1581
74455|(20, 40, 55)|0|[0, 0]|376|1581
74456|(20, 40, 56)|0|[0, 0]|376|1581
74457|(20, 40, 57)|0|[0, 0]|376|1581
74458|(20, 40, 58)|0|[0, 0]|376|1581
74459|(20, 40, 59)|0|[0, 0]|376|1581
74460|(20, 41, 0)|0|[0, 0]|376|1581
74461|(20, 41, 1)|0|[0, 0]|376|1581
74462|(20, 41, 2)|0|[0, 0]|376|1581
74463|(20, 41, 3)|0|[0, 0]|376|1581
74464|(20, 41, 4)|0|[0, 0]|376|1581
74465|(20, 41, 5)|0|[0, 0]|376|1581
74466|(20, 41, 6)|0|[0, 0]|376|1581
74467|(20, 41, 7)|0|[0, 0]|376|1581
74468|(20, 41, 8)|0|[0, 0]|376|1581
74469|(20, 41, 9)|0|[0, 0]|376|1581
74470|(20, 41, 10)|0|[0, 0]|376|1581
74471|(20, 41, 11)|0|[0, 0]|376|1581
74472|(20, 41, 12)|0|[0, 0]|376|1581
74473|(20, 41, 13)|0|[0, 0]|376|1581
74474|(20, 41, 14)|0|[0, 0]|376|1581
74475|(20, 41, 15)|0|[0, 0]|376|1581
74476|(20, 41, 16)|0|[0, 0]|376|1581
74477|(20, 41, 17)|0|[0, 0]|376|1581
74478|(20, 41, 18)|0|[0, 0]|376|1581
74479|(20, 41, 19)|0|[0, 0]|376|1581
74480|(20, 41, 20)|0|[0, 0]|376|1581
74481|(20, 41, 21)|0|[0, 0]|376|1581
74482|(20, 41, 22)|0|[0, 0]|376|1581
74483|(20, 41, 23)|0|[0, 0]|376|1581
74484|(20, 41, 24)|0|[0, 0]|376|1581
74485|(20, 41, 25)|1|[1, 0]|376|1581
74486|(20, 41, 26)|0|[0, 0]|376|1581
74487|(20, 41, 27)|0|[0, 0]|376|1581
74488|(20, 41, 28)|0|[0, 0]|376|1581
74489|(20, 41, 29)|0|[0, 0]|376|1581
74490|(20, 41, 30)|0|[0, 0]|376|1581
74491|(20, 41, 31)|0|[0, 0]|376|1581
74492|(20, 41, 32)|0|[0, 0]|376|1581
74493|(20, 41, 33)|0|[0, 0]|376|1581
74494|(20, 41, 34)|0|[0, 0]|376|1581
74495|(20, 41, 35)|0|[0, 0]|376|1581
74496|(20, 41, 36)|0|[0, 0]|376|1581
74497|(20, 41, 37)|0|[0, 0]|376|1581
74498|(20, 41, 38)|0|[0, 0]|376|1581
74499|(20, 41, 39)|0|[0, 0]|376|1581
74500|(20, 41, 40)|0|[0, 0]|376|1581
74501|(20, 41, 41)|0|[0, 0]|376|1581
74502|(20, 41, 42)|0|[0, 0]|376|1581
74503|(20, 41, 43)|0|[0, 0]|376|1581
74504|(20, 41, 44)|0|[0, 0]|376|1581
74505|(20, 41, 45)|0|[0, 0]|376|1581
74506|(20, 41, 46)|0|[0, 0]|376|1581
74507|(20, 41, 47)|0|[0, 0]|376|1581
74508|(20, 41, 48)|0|[0, 0]|376|1581
74509|(20, 41, 49)|1|[1, 0]|376|1581
74510|(20, 41, 50)|0|[1, 0]|376|1581
74511|(20, 41, 51)|0|[1, 0]|376|1581
74512|(20, 41, 52)|0|[1, 0]|376|1581
74513|(20, 41, 53)|0|[1, 0]|376|1581
74514|(20, 41, 54)|0|[1, 0]|376|1581
74515|(20, 41, 55)|0|[1, 0]|376|1581
74516|(20, 41, 56)|0|[1, 0]|376|1581
74517|(20, 41, 57)|0|[1, 0]|376|1581
74518|(20, 41, 58)|0|[1, 0]|376|1581
74519|(20, 41, 59)|0|[1, 0]|376|1581
74520|(20, 42, 0)|0|[1, 0]|376|1581
74521|(20, 42, 1)|0|[1, 0]|376|1581
74522|(20, 42, 2)|0|[1, 0]|376|1581
74523|(20, 42, 3)|0|[1, 0]|376|1581
74524|(20, 42, 4)|0|[1, 0]|376|1581
74525|(20, 42, 5)|0|[1, 0]|376|1581
74526|(20, 42, 6)|0|[1, 0]|376|1581
74527|(20, 42, 7)|0|[1, 0]|376|1581
74528|(20, 42, 8)|0|[1, 0]|376|1581
74529|(20, 42, 9)|0|[1, 0]|376|1581
74530|(20, 42, 10)|0|[1, 0]|376|1581
74531|(20, 42, 11)|0|[1, 0]|376|1581
74532|(20, 42, 12)|0|[1, 0]|376|1581
74533|(20, 42, 13)|0|[1, 0]|376|1581
74534|(20, 42, 14)|0|[1, 0]|376|1581
74535|(20, 42, 15)|0|[1, 0]|376|1581
74536|(20, 42, 16)|0|[1, 0]|376|1581
74537|(20, 42, 17)|0|[1, 0]|376|1581
74538|(20, 42, 18)|0|[1, 0]|376|1581
74539|(20, 42, 19)|0|[1, 0]|376|1581
74540|(20, 42, 20)|0|[1, 0]|376|1582
74541|(20, 42, 21)|0|[1, 0]|376|1582
74542|(20, 42, 22)|0|[0, 0]|376|1582
74543|(20, 42, 23)|0|[0, 0]|376|1582
74544|(20, 42, 24)|0|[0, 0]|376|1582
74545|(20, 42, 25)|0|[0, 0]|376|1582
74546|(20, 42, 26)|0|[0, 0]|376|1582
74547|(20, 42, 27)|0|[0, 0]|376|1582
74548|(20, 42, 28)|0|[0, 0]|376|1582
74549|(20, 42, 29)|0|[0, 0]|376|1582
74550|(20, 42, 30)|0|[0, 0]|376|1582
74551|(20, 42, 31)|0|[0, 0]|376|1582
74552|(20, 42, 32)|0|[0, 0]|376|1582
74553|(20, 42, 33)|0|[0, 0]|376|1582
74554|(20, 42, 34)|0|[0, 0]|376|1582
74555|(20, 42, 35)|0|[0, 0]|376|1582
74556|(20, 42, 36)|0|[0, 0]|376|1582
74557|(20, 42, 37)|0|[0, 0]|376|1582
74558|(20, 42, 38)|0|[0, 0]|376|1582
74559|(20, 42, 39)|0|[0, 0]|376|1582
74560|(20, 42, 40)|0|[0, 0]|376|1582
74561|(20, 42, 41)|0|[0, 0]|376|1582
74562|(20, 42, 42)|0|[0, 0]|376|1582
74563|(20, 42, 43)|0|[0, 0]|376|1582
74564|(20, 42, 44)|0|[0, 0]|376|1582
74565|(20, 42, 45)|0|[0, 0]|376|1582
74566|(20, 42, 46)|0|[0, 0]|376|1582
74567|(20, 42, 47)|0|[0, 0]|376|1582
74568|(20, 42, 48)|0|[0, 0]|376|1582
74569|(20, 42, 49)|0|[0, 0]|376|1582
74570|(20, 42, 50)|0|[0, 0]|376|1582
74571|(20, 42, 51)|0|[0, 0]|376|1582
74572|(20, 42, 52)|0|[0, 0]|376|1582
74573|(20, 42, 53)|0|[0, 0]|376|1582
74574|(20, 42, 54)|0|[0, 0]|376|1582
74575|(20, 42, 55)|0|[0, 0]|376|1582
74576|(20, 42, 56)|0|[0, 0]|376|1582
74577|(20, 42, 57)|0|[0, 0]|376|1582
74578|(20, 42, 58)|0|[0, 0]|376|1582
74579|(20, 42, 59)|0|[0, 0]|376|1582
74580|(20, 43, 0)|0|[0, 0]|376|1582
74581|(20, 43, 1)|0|[0, 0]|376|1582
74582|(20, 43, 2)|0|[0, 0]|376|1582
74583|(20, 43, 3)|0|[0, 0]|376|1582
74584|(20, 43, 4)|0|[0, 0]|376|1582
74585|(20, 43, 5)|0|[0, 0]|376|1582
74586|(20, 43, 6)|0|[0, 0]|376|1582
74587|(20, 43, 7)|0|[0, 0]|376|1582
74588|(20, 43, 8)|0|[0, 0]|376|1582
74589|(20, 43, 9)|0|[0, 0]|376|1582
74590|(20, 43, 10)|0|[0, 0]|376|1582
74591|(20, 43, 11)|0|[0, 0]|376|1582
74592|(20, 43, 12)|0|[0, 0]|376|1582
74593|(20, 43, 13)|0|[0, 0]|376|1582
74594|(20, 43, 14)|0|[0, 0]|376|1582
74595|(20, 43, 15)|0|[0, 0]|376|1582
74596|(20, 43, 16)|0|[0, 0]|376|1583
74597|(20, 43, 17)|0|[0, 0]|376|1583
74598|(20, 43, 18)|0|[0, 0]|376|1583
74599|(20, 43, 19)|0|[0, 0]|376|1583
74600|(20, 43, 20)|0|[0, 0]|376|1583
74601|(20, 43, 21)|0|[0, 0]|376|1583
74602|(20, 43, 22)|0|[0, 0]|376|1583
74603|(20, 43, 23)|0|[0, 0]|376|1583
74604|(20, 43, 24)|0|[0, 0]|376|1583
74605|(20, 43, 25)|0|[0, 0]|376|1583
74606|(20, 43, 26)|0|[0, 0]|376|1583
74607|(20, 43, 27)|0|[0, 0]|376|1583
74608|(20, 43, 28)|0|[0, 0]|376|1583
74609|(20, 43, 29)|0|[0, 0]|376|1583
74610|(20, 43, 30)|0|[0, 0]|376|1583
74611|(20, 43, 31)|0|[0, 0]|376|1583
74612|(20, 43, 32)|0|[0, 0]|376|1583
74613|(20, 43, 33)|0|[0, 0]|376|1583
74614|(20, 43, 34)|0|[0, 0]|376|1583
74615|(20, 43, 35)|0|[0, 0]|376|1583
74616|(20, 43, 36)|0|[0, 0]|376|1583
74617|(20, 43, 37)|0|[0, 0]|376|1583
74618|(20, 43, 38)|0|[0, 0]|376|1583
74619|(20, 43, 39)|0|[0, 0]|376|1583
74620|(20, 43, 40)|0|[0, 0]|376|1583
74621|(20, 43, 41)|0|[0, 0]|376|1583
74622|(20, 43, 42)|0|[0, 0]|376|1583
74623|(20, 43, 43)|0|[0, 0]|376|1583
74624|(20, 43, 44)|0|[0, 0]|376|1583
74625|(20, 43, 45)|0|[0, 0]|376|1583
74626|(20, 43, 46)|0|[0, 0]|376|1583
74627|(20, 43, 47)|0|[0, 0]|376|1583
74628|(20, 43, 48)|0|[0, 0]|376|1583
74629|(20, 43, 49)|0|[0, 0]|376|1583
74630|(20, 43, 50)|0|[0, 0]|376|1583
74631|(20, 43, 51)|0|[0, 0]|376|1583
74632|(20, 43, 52)|0|[0, 0]|376|1583
74633|(20, 43, 53)|0|[0, 0]|376|1583
74634|(20, 43, 54)|0|[0, 0]|376|1583
74635|(20, 43, 55)|0|[0, 0]|376|1583
74636|(20, 43, 56)|0|[0, 0]|376|1583
74637|(20, 43, 57)|0|[0, 0]|376|1583
74638|(20, 43, 58)|0|[0, 0]|376|1583
74639|(20, 43, 59)|0|[0, 0]|376|1583
74640|(20, 44, 0)|0|[0, 0]|376|1583
74641|(20, 44, 1)|0|[0, 0]|376|1583
74642|(20, 44, 2)|0|[0, 0]|376|1583
74643|(20, 44, 3)|0|[0, 0]|376|1583
74644|(20, 44, 4)|0|[0, 0]|376|1583
74645|(20, 44, 5)|0|[0, 0]|376|1583
74646|(20, 44, 6)|0|[0, 0]|376|1583
74647|(20, 44, 7)|0|[0, 0]|376|1583
74648|(20, 44, 8)|0|[0, 0]|376|1583
74649|(20, 44, 9)|0|[0, 0]|376|1583
74650|(20, 44, 10)|0|[0, 0]|376|1583
74651|(20, 44, 11)|0|[0, 0]|376|1583
74652|(20, 44, 12)|0|[0, 0]|376|1583
74653|(20, 44, 13)|0|[0, 0]|376|1583
74654|(20, 44, 14)|0|[0, 0]|376|1583
74655|(20, 44, 15)|0|[0, 0]|376|1583
74656|(20, 44, 16)|0|[0, 0]|376|1583
74657|(20, 44, 17)|0|[0, 0]|376|1583
74658|(20, 44, 18)|0|[0, 0]|376|1583
74659|(20, 44, 19)|0|[0, 0]|376|1583
74660|(20, 44, 20)|0|[0, 0]|376|1583
74661|(20, 44, 21)|0|[0, 0]|376|1583
74662|(20, 44, 22)|1|[0, 1]|376|1583
74663|(20, 44, 23)|0|[0, 0]|376|1583
74664|(20, 44, 24)|0|[0, 0]|376|1583
74665|(20, 44, 25)|0|[0, 0]|376|1583
74666|(20, 44, 26)|0|[0, 0]|376|1583
74667|(20, 44, 27)|0|[0, 0]|376|1583
74668|(20, 44, 28)|0|[0, 0]|376|1583
74669|(20, 44, 29)|0|[0, 0]|376|1583
74670|(20, 44, 30)|0|[0, 0]|376|1583
74671|(20, 44, 31)|0|[0, 0]|376|1583
74672|(20, 44, 32)|0|[0, 0]|376|1584
74673|(20, 44, 33)|0|[0, 0]|376|1584
74674|(20, 44, 34)|0|[0, 0]|376|1584
74675|(20, 44, 35)|0|[0, 0]|376|1584
74676|(20, 44, 36)|0|[0, 0]|376|1584
74677|(20, 44, 37)|0|[0, 0]|376|1584
74678|(20, 44, 38)|0|[0, 0]|376|1584
74679|(20, 44, 39)|0|[0, 0]|376|1584
74680|(20, 44, 40)|0|[0, 0]|376|1584
74681|(20, 44, 41)|1|[1, 0]|376|1584
74682|(20, 44, 42)|0|[0, 0]|376|1584
74683|(20, 44, 43)|0|[0, 0]|376|1584
74684|(20, 44, 44)|0|[0, 0]|376|1584
74685|(20, 44, 45)|0|[0, 0]|376|1584
74686|(20, 44, 46)|0|[0, 0]|376|1584
74687|(20, 44, 47)|0|[0, 0]|376|1584
74688|(20, 44, 48)|0|[0, 0]|376|1584
74689|(20, 44, 49)|0|[0, 0]|376|1584
74690|(20, 44, 50)|0|[0, 0]|376|1584
74691|(20, 44, 51)|0|[0, 0]|376|1584
74692|(20, 44, 52)|0|[0, 0]|376|1584
74693|(20, 44, 53)|0|[0, 0]|376|1584
74694|(20, 44, 54)|0|[0, 0]|376|1584
74695|(20, 44, 55)|0|[0, 0]|376|1584
74696|(20, 44, 56)|0|[0, 0]|376|1584
74697|(20, 44, 57)|0|[0, 0]|376|1584
74698|(20, 44, 58)|0|[0, 0]|376|1584
74699|(20, 44, 59)|0|[0, 0]|376|1584
74700|(20, 45, 0)|0|[0, 0]|376|1584
74701|(20, 45, 1)|0|[0, 0]|376|1584
74702|(20, 45, 2)|0|[0, 0]|376|1584
74703|(20, 45, 3)|0|[0, 0]|376|1584
74704|(20, 45, 4)|0|[0, 0]|376|1584
74705|(20, 45, 5)|0|[0, 0]|376|1584
74706|(20, 45, 6)|0|[0, 0]|376|1584
74707|(20, 45, 7)|0|[0, 0]|376|1584
74708|(20, 45, 8)|0|[0, 0]|376|1584
74709|(20, 45, 9)|0|[0, 0]|376|1584
74710|(20, 45, 10)|0|[0, 0]|376|1584
74711|(20, 45, 11)|0|[0, 0]|376|1584
74712|(20, 45, 12)|0|[0, 0]|376|1584
74713|(20, 45, 13)|0|[0, 0]|376|1584
74714|(20, 45, 14)|0|[0, 0]|376|1584
74715|(20, 45, 15)|0|[0, 0]|376|1584
74716|(20, 45, 16)|0|[0, 0]|376|1584
74717|(20, 45, 17)|0|[0, 0]|376|1584
74718|(20, 45, 18)|0|[0, 0]|376|1584
74719|(20, 45, 19)|0|[0, 0]|376|1584
74720|(20, 45, 20)|0|[0, 0]|376|1584
74721|(20, 45, 21)|0|[0, 0]|376|1584
74722|(20, 45, 22)|0|[0, 0]|376|1584
